id,period,minute,seconds,type,match.id,match.homeTeamDisplayName,match.awayTeamDisplayName,swimoff.homeTeamSwimmer.playerId_x,swimoff.awayTeamSwimmer.playerId_x,swimoff.winnerSwimmer.playerId_x,exclusion.excludedPlayer.playerId_x,exclusion.fouledPlayer.playerId_x,exclusion.locationX,exclusion.locationY,shot.type,shot.takenBy.playerId_x,shot.blockedBy.playerId_x,shot.isGoal,shot.isFastBreak,shot.isDirectFromFoul,shot.locationX,shot.locationY,shot.targetX,shot.targetY,shot.assistedBy.playerId_x,turnover.type,turnover.lostPossesionPlayer.playerId,shot.savedBy.playerId_x,turnover.wonPossesionPlayer.playerId_x,timeout.team.name,shot.savedBy.playerId_y,shot_saved_playerId,shot_saved_by,turnover.wonPossesionPlayer.playerId_y,turnover_playerId,turnover_won_by,shot.assistedBy.playerId_y,shot_assisted_playerId,shot_assisted_by,shot.blockedBy.playerId_y,shot_blocked_playerId,shot_blocked_by,shot.takenBy.playerId_y,shot_playerId,shot_taken_by,exclusion.excludedPlayer.playerId_y,exclusion_playerId,exclusion_committed_by,swimoff.homeTeamSwimmer.playerId_y,swimoff_hometeam_playerId,swimoff_hometeam,swimoff.awayTeamSwimmer.playerId_y,swimoff_awayteam_playerId,swimoff_awayteam,swimoff.winnerSwimmer.playerId_y,swim_off_won_by_playerId,swim_off_won_by,turnover.lostPossesionPlayer.playerId_x,turned_over_by_playerId_x,turned_over_by_x,turnover.lostPossesionPlayer.playerId_y,turned_over_by_playerId_y,turned_over_by_y,exclusion.fouledPlayer.playerId_y,exclusion_drawn_by_playerId,exclusion_drawn_by
381045,First_Period,7,6,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,4745.0,,134.0,,,,,134.0,134.0,Nicholas Presciutti,,,,,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,4745.0,4745.0,Blake Edwards,,,
381046,First_Period,6,43,Exclusion,10605,Australia,Italy,,,,4749.0,532.0,0.304,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4749.0,4749.0,Nathan Power,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni
381047,First_Period,6,18,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,6037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6037.0,6037.0,Francesco Condemi,6037.0,6037.0,Francesco Condemi,,,
381051,First_Period,5,46,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,19481.0,,False,False,False,0.191,0.179,0.296,0.673,,,,1365.0,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,,,,,,
381049,First_Period,5,37,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,493.0,,False,False,False,0.583,0.171,0.372,0.5,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,493.0,493.0,Edoardo Di Somma,,,,,,,,,,,,,,,,,,,,,
381050,First_Period,5,22,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,1360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1360.0,Gonzalo Echenique,1360.0,1360.0,Gonzalo Echenique,,,
381052,First_Period,4,54,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,4744.0,,False,False,False,0.512,0.145,0.466,0.659,,,,1365.0,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,,,,,,,,,,,,,,,,,,,,,
381053,First_Period,4,37,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,6037.0,19482.0,False,False,True,0.312,0.274,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,6037.0,6037.0,Francesco Condemi,,,,,,,,,,,,,,,,,,,,,
381054,First_Period,4,16,Exclusion,10605,Australia,Italy,,,,141.0,4749.0,0.55,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,Tommaso Gianazza,,,,,,,,,,,,,,,,4749.0,4749.0,Nathan Power
381055,First_Period,3,58,Shot,10605,Australia,Italy,,,,,,,,Power_Play,4744.0,,False,False,False,0.491,0.105,0.913,0.908,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,,,,,,,,,,,,,,,,,,,,,
381056,First_Period,3,33,Exclusion,10605,Australia,Italy,,,,4744.0,6039.0,0.373,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,,,,,,,,,,,,,,,,6039.0,6039.0,Matteo Iocchi Gratta
381057,First_Period,3,17,Shot,10605,Australia,Italy,,,,,,,,Power_Play,134.0,,True,False,False,0.685,0.148,0.759,0.936,1360.0,,,,,,,,,,,,1360.0,1360.0,Gonzalo Echenique,,,,134.0,134.0,Nicholas Presciutti,,,,,,,,,,,,,,,,,,,,,
381058,First_Period,2,53,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,12177.0,,6039.0,,,,,6039.0,6039.0,Matteo Iocchi Gratta,,,,,,,,,,,,,,,,,,,,,,12177.0,12177.0,Luke Pavillard,12177.0,12177.0,Luke Pavillard,,,
381059,First_Period,2,28,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,134.0,19481.0,False,False,False,0.729,0.273,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,134.0,134.0,Nicholas Presciutti,,,,,,,,,,,,,,,,,,,,,
381060,First_Period,2,1,Exclusion,10605,Australia,Italy,,,,1359.0,4745.0,0.372,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.0,1359.0,Vincenzo Renzuto,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards
381061,First_Period,1,50,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,19481.0,,True,False,False,0.275,0.16,0.278,0.444,4749.0,,,,,,,,,,,,4749.0,4749.0,Nathan Power,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,,,,,,
381062,First_Period,1,7,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,1357.0,4744.0,False,False,False,0.763,0.276,0.867,0.654,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,1357.0,1357.0,Andrea Fondelli,,,,,,,,,,,,,,,,,,,,,
381063,First_Period,0,39,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,4744.0,,1365.0,,,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,4744.0,4744.0,Lachlan Edwards,,,
381064,First_Period,0,24,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,6039.0,,True,False,False,0.52,0.135,0.666,0.391,1358.0,,,,,,,,,,,,1358.0,1358.0,Alessandro Velotto,,,,6039.0,6039.0,Matteo Iocchi Gratta,,,,,,,,,,,,,,,,,,,,,
381065,Second_Period,8,0,Swim_Off,10605,Australia,Italy,8093.0,134.0,8093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093.0,8093.0,Matthew Byrnes,134.0,134.0,Nicholas Presciutti,8093.0,8093.0,Matthew Byrnes,,,,,,,,,
381066,Second_Period,7,47,Exclusion,10605,Australia,Italy,,,,134.0,8097.0,0.485,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,134.0,Nicholas Presciutti,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie
381067,Second_Period,7,34,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,4745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,4745.0,4745.0,Blake Edwards,,,
381068,Second_Period,7,23,Exclusion,10605,Australia,Italy,,,,8097.0,1359.0,0.585,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie,,,,,,,,,,,,,,,,1359.0,1359.0,Vincenzo Renzuto
381069,Second_Period,7,12,Shot,10605,Australia,Italy,,,,,,,,Power_Play,1359.0,,True,False,False,0.674,0.094,0.717,0.55,134.0,,,,,,,,,,,,134.0,134.0,Nicholas Presciutti,,,,1359.0,1359.0,Vincenzo Renzuto,,,,,,,,,,,,,,,,,,,,,
381071,Second_Period,6,24,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,1360.0,,False,False,False,0.669,0.256,0.164,0.747,,,,,,,,,,,,,,,,,,,1360.0,1360.0,Gonzalo Echenique,,,,,,,,,,,,,,,,,,,,,
381070,Second_Period,6,21,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,532.0,,True,False,False,0.421,0.156,0.699,0.881,,,,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni,,,,,,,,,,,,,,,,,,,,,
381072,Second_Period,5,52,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,4745.0,,False,False,False,0.412,0.307,0.74,0.285,,,,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards,,,,,,,,,,,,,,,,,,,,,
381073,Second_Period,5,34,Exclusion,10605,Australia,Italy,,,,19481.0,532.0,0.515,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni
381074,Second_Period,5,27,Shot,10605,Australia,Italy,,,,,,,,Power_Play,6037.0,12177.0,False,False,False,0.196,0.167,,,,,,,,,,,,,,,,,,12177.0,12177.0,Luke Pavillard,6037.0,6037.0,Francesco Condemi,,,,,,,,,,,,,,,,,,,,,
381075,Second_Period,5,3,Exclusion,10605,Australia,Italy,,,,1354.0,8097.0,0.461,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie
381076,Second_Period,4,43,Shot,10605,Australia,Italy,,,,,,,,Power_Play,4745.0,,False,False,False,0.151,0.128,0.445,0.74,,,,1365.0,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,4745.0,4745.0,Blake Edwards,,,,,,,,,,,,,,,,,,,,,
381077,Second_Period,4,39,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,8097.0,,False,False,False,0.509,0.105,0.158,0.941,,,,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie,,,,,,,,,,,,,,,,,,,,,
381078,Second_Period,4,14,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,493.0,,True,False,False,0.698,0.274,0.754,0.916,,,,,,,,,,,,,,,,,,,493.0,493.0,Edoardo Di Somma,,,,,,,,,,,,,,,,,,,,,
381079,Second_Period,3,50,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,8092.0,,6037.0,,,,,6037.0,6037.0,Francesco Condemi,,,,,,,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus,8092.0,8092.0,Charlie Negus,,,
381080,Second_Period,3,25,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,1357.0,,False,False,False,0.442,0.328,0.837,0.299,,,,,,,,,,,,,,,,,,,1357.0,1357.0,Andrea Fondelli,,,,,,,,,,,,,,,,,,,,,
381081,Second_Period,2,54,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,15258.0,,1365.0,,,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,15258.0,15258.0,Marcus Berehulak,,,
381082,Second_Period,2,39,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,1357.0,,15258.0,,,,,15258.0,15258.0,Marcus Berehulak,,,,,,,,,,,,,,,,,,,,,,1357.0,1357.0,Andrea Fondelli,1357.0,1357.0,Andrea Fondelli,,,
381083,Second_Period,2,18,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,15258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,15258.0,15258.0,Marcus Berehulak,,,
381087,Second_Period,1,47,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.0,1358.0,Alessandro Velotto,1358.0,1358.0,Alessandro Velotto,,,
381085,Second_Period,1,37,Exclusion,10605,Australia,Italy,,,,1358.0,8092.0,0.192,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.0,1358.0,Alessandro Velotto,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus
381086,Second_Period,1,29,Shot,10605,Australia,Italy,,,,,,,,Power_Play,8092.0,,True,True,False,0.401,0.099,0.74,0.654,,,,1365.0,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,8092.0,8092.0,Charlie Negus,,,,,,,,,,,,,,,,,,,,,
381088,Second_Period,1,15,Exclusion,10605,Australia,Italy,,,,19482.0,493.0,0.354,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,,,,,,,,,,,,,,,,493.0,493.0,Edoardo Di Somma
381089,Second_Period,0,58,Shot,10605,Australia,Italy,,,,,,,,Power_Play,493.0,,False,False,False,0.278,0.17,0.475,0.321,,,,,,,,,,,,,,,,,,,493.0,493.0,Edoardo Di Somma,,,,,,,,,,,,,,,,,,,,,
381090,Second_Period,0,45,Exclusion,10605,Australia,Italy,,,,8093.0,6039.0,0.349,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093.0,8093.0,Matthew Byrnes,,,,,,,,,,,,,,,,6039.0,6039.0,Matteo Iocchi Gratta
381091,Second_Period,0,25,Shot,10605,Australia,Italy,,,,,,,,Power_Play,19482.0,493.0,False,False,False,0.849,0.142,,,,,,,,,,,,,,,,,,493.0,493.0,Edoardo Di Somma,19482.0,19482.0,Jacob Mercep,,,,,,,,,,,,,,,,,,,,,
381092,Second_Period,0,5,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,532.0,,False,False,False,0.704,0.163,0.458,0.469,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,532.0,532.0,Lorenzo Bruni,,,,,,,,,,,,,,,,,,,,,
381093,Third_Period,8,0,Swim_Off,10605,Australia,Italy,8093.0,134.0,8093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093.0,8093.0,Matthew Byrnes,134.0,134.0,Nicholas Presciutti,8093.0,8093.0,Matthew Byrnes,,,,,,,,,
381094,Third_Period,7,29,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,8092.0,,1354.0,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,,,,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus,8092.0,8092.0,Charlie Negus,,,
381095,Third_Period,7,16,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,1357.0,,True,True,False,0.226,0.084,0.215,0.573,1354.0,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,1357.0,1357.0,Andrea Fondelli,,,,,,,,,,,,,,,,,,,,,
381096,Third_Period,6,53,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,4744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,4744.0,4744.0,Lachlan Edwards,,,
381097,Third_Period,6,28,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,493.0,19482.0,False,False,False,0.33,0.277,0.537,0.525,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,493.0,493.0,Edoardo Di Somma,,,,,,,,,,,,,,,,,,,,,
381098,Third_Period,6,7,Exclusion,10605,Australia,Italy,,,,134.0,4749.0,0.315,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,134.0,Nicholas Presciutti,,,,,,,,,,,,,,,,4749.0,4749.0,Nathan Power
381099,Third_Period,5,47,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,19482.0,,False,False,False,0.645,0.236,0.651,0.74,,,,1365.0,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,19482.0,19482.0,Jacob Mercep,,,,,,,,,,,,,,,,,,,,,
381100,Third_Period,5,36,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,19481.0,,True,False,False,0.212,0.171,0.374,0.318,,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,,,,,,
381101,Third_Period,5,18,Exclusion,10605,Australia,Italy,,,,4749.0,532.0,0.451,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4749.0,4749.0,Nathan Power,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni
381102,Third_Period,5,15,Shot,10605,Australia,Italy,,,,,,,,Power_Play,532.0,,True,False,False,0.473,0.111,0.311,0.511,1354.0,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,532.0,532.0,Lorenzo Bruni,,,,,,,,,,,,,,,,,,,,,
381103,Third_Period,4,49,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,15258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,15258.0,15258.0,Marcus Berehulak,,,
381104,Third_Period,4,38,Exclusion,10605,Australia,Italy,,,,15258.0,1360.0,0.825,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,,,,,,,,,,,,,,,,1360.0,1360.0,Gonzalo Echenique
381105,Third_Period,4,25,Shot,10605,Australia,Italy,,,,,,,,Power_Play,6039.0,,True,False,False,0.398,0.143,0.787,0.866,1354.0,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,6039.0,6039.0,Matteo Iocchi Gratta,,,,,,,,,,,,,,,,,,,,,
381106,Third_Period,3,55,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,19482.0,,False,False,False,0.799,0.263,0.75,0.637,,,,1365.0,,,1365.0,1365.0,Gianmarco Nicosia,,,,,,,,,,19482.0,19482.0,Jacob Mercep,,,,,,,,,,,,,,,,,,,,,
381107,Third_Period,3,40,Exclusion,10605,Australia,Italy,,,,19482.0,6039.0,0.523,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19482.0,19482.0,Jacob Mercep,,,,,,,,,,,,,,,,6039.0,6039.0,Matteo Iocchi Gratta
381108,Third_Period,3,40,Shot,10605,Australia,Italy,,,,,,,,Penalty,6039.0,,True,False,False,0.514,0.197,0.78,0.673,,,,,,,,,,,,,,,,,,,6039.0,6039.0,Matteo Iocchi Gratta,,,,,,,,,,,,,,,,,,,,,
381109,Third_Period,3,18,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,8097.0,,6037.0,,,,,6037.0,6037.0,Francesco Condemi,,,,,,,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie,8097.0,8097.0,Angus Lambie,,,
381110,Third_Period,3,3,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,1360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1360.0,Gonzalo Echenique,1360.0,1360.0,Gonzalo Echenique,,,
381111,Third_Period,2,41,Exclusion,10605,Australia,Italy,,,,141.0,4745.0,0.286,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,Tommaso Gianazza,,,,,,,,,,,,,,,,4745.0,4745.0,Blake Edwards
381112,Third_Period,2,23,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,8093.0,,False,False,False,0.846,0.116,0.48,0.299,,,,,,,,,,,,,,,,,,,8093.0,8093.0,Matthew Byrnes,,,,,,,,,,,,,,,,,,,,,
381113,Third_Period,1,57,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,1354.0,,False,False,False,0.209,0.196,0.811,0.321,,,,,,,,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,,,,,,,,,,,,,,,,,,
381114,Third_Period,1,36,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,532.0,,False,False,False,0.464,0.154,0.287,0.324,,,,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni,,,,,,,,,,,,,,,,,,,,,
381115,Third_Period,1,12,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,8107.0,,False,False,False,0.354,0.287,0.124,0.299,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,,,,,,,,,,,,,,,,,,,,,
381116,Third_Period,0,46,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,6037.0,,8093.0,,,,,8093.0,8093.0,Matthew Byrnes,,,,,,,,,,,,,,,,,,,,,,6037.0,6037.0,Francesco Condemi,6037.0,6037.0,Francesco Condemi,,,
381117,Third_Period,0,21,Exclusion,10605,Australia,Italy,,,,134.0,8097.0,0.465,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,134.0,Nicholas Presciutti,,,,,,,,,,,,,,,,8097.0,8097.0,Angus Lambie
381118,Third_Period,0,20,Timeout,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381119,Third_Period,0,5,Shot,10605,Australia,Italy,,,,,,,,Power_Play,19482.0,,True,False,False,0.771,0.207,0.768,0.93,4749.0,,,,,,,,,,,,4749.0,4749.0,Nathan Power,,,,19482.0,19482.0,Jacob Mercep,,,,,,,,,,,,,,,,,,,,,
381120,Fourth_Period,8,0,Swim_Off,10605,Australia,Italy,8107.0,6037.0,8107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,6037.0,6037.0,Francesco Condemi,8107.0,8107.0,Chaz Poot,,,,,,,,,
381121,Fourth_Period,7,42,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,4744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.0,4744.0,Lachlan Edwards,4744.0,4744.0,Lachlan Edwards,,,
381122,Fourth_Period,7,8,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,1354.0,,False,False,False,0.257,0.291,0.859,0.411,,,,,,,,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,,,,,,,,,,,,,,,,,,,,,
381123,Fourth_Period,6,52,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,15258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,15258.0,15258.0,Marcus Berehulak,,,
381124,Fourth_Period,6,38,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,6037.0,,False,False,False,0.174,0.11,0.325,0.514,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,6037.0,6037.0,Francesco Condemi,,,,,,,,,,,,,,,,,,,,,
381125,Fourth_Period,6,32,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.0,1354.0,Francesco Di Fulvio,1354.0,1354.0,Francesco Di Fulvio,,,
381126,Fourth_Period,6,17,Exclusion,10605,Australia,Italy,,,,6039.0,15258.0,0.598,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039.0,6039.0,Matteo Iocchi Gratta,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak
381127,Fourth_Period,6,2,Shot,10605,Australia,Italy,,,,,,,,Power_Play,19481.0,,False,False,False,0.403,0.251,0.253,0.31,,,,,,,,,,,,,,,,,,,19481.0,19481.0,Milos Maksimovic,,,,,,,,,,,,,,,,,,,,,
381128,Fourth_Period,5,40,Exclusion,10605,Australia,Italy,,,,15258.0,532.0,0.467,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15258.0,15258.0,Marcus Berehulak,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni
381129,Fourth_Period,5,29,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni,532.0,532.0,Lorenzo Bruni,,,
381138,Fourth_Period,5,6,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,12177.0,,True,False,False,0.645,0.255,0.72,0.883,,,,,,,,,,,,,,,,,,,12177.0,12177.0,Luke Pavillard,,,,,,,,,,,,,,,,,,,,,
381131,Fourth_Period,4,46,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,493.0,,8097.0,,,,,8097.0,8097.0,Angus Lambie,,,,,,,,,,,,,,,,,,,,,,493.0,493.0,Edoardo Di Somma,493.0,493.0,Edoardo Di Somma,,,
381132,Fourth_Period,4,29,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,8092.0,,493.0,,,,,493.0,493.0,Edoardo Di Somma,,,,,,,,,,,,,,,,,,,,,,8092.0,8092.0,Charlie Negus,8092.0,8092.0,Charlie Negus,,,
381133,Fourth_Period,3,57,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,141.0,,4745.0,,,,,4745.0,4745.0,Blake Edwards,,,,,,,,,,,,,,,,,,,,,,141.0,141.0,Tommaso Gianazza,141.0,141.0,Tommaso Gianazza,,,
381134,Fourth_Period,3,25,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,8097.0,,False,False,False,0.468,0.15,0.375,0.885,,,,1353.0,,,1353.0,1353.0,Marco Del Lungo,,,,,,,,,,8097.0,8097.0,Angus Lambie,,,,,,,,,,,,,,,,,,,,,
381135,Fourth_Period,2,53,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,532.0,,False,False,False,0.513,0.136,0.602,0.645,,,,12175.0,,,12175.0,12175.0,Nic Porter,,,,,,,,,,532.0,532.0,Lorenzo Bruni,,,,,,,,,,,,,,,,,,,,,
381136,Fourth_Period,2,31,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,8093.0,532.0,False,False,False,0.513,0.282,,,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni,8093.0,8093.0,Matthew Byrnes,,,,,,,,,,,,,,,,,,,,,
381137,Fourth_Period,2,29,Timeout,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381139,Fourth_Period,2,9,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Offensive_Foul,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.0,532.0,Lorenzo Bruni,532.0,532.0,Lorenzo Bruni,,,
381140,Fourth_Period,1,49,Turnover,10605,Australia,Italy,,,,,,,,,,,,,,,,,,,Lost_Ball,8107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107.0,8107.0,Chaz Poot,8107.0,8107.0,Chaz Poot,,,
381141,Fourth_Period,1,35,Shot,10605,Australia,Italy,,,,,,,,Regular_Attack,493.0,,True,False,False,0.301,0.245,0.268,0.888,1357.0,,,,,,,,,,,,1357.0,1357.0,Andrea Fondelli,,,,493.0,493.0,Edoardo Di Somma,,,,,,,,,,,,,,,,,,,,,
